"id","taxon","rl_cat","lon","lat","northern_limit","poleward_shift","poleward"
"6486fad87e6b632dcf051be5dbb29658","Aster amellus","3",13.475177931856,53.867841061967,53.525,0.342841061967,TRUE
"00c07d34ccacfc7305226b4cf07d7326","Saponaria ocymoides","2",8.9077527777778,52.500741666667,51.925000001128,0.575741665538999,TRUE
"325641121915c577ae1dbd172217898d","Primula auricula","3",7.195728,51.2509846,48.9750000011131,2.2759845988869,TRUE
"fc5872a0188d8c43f3fd28575a137103","Rosa gallica","3",9.3913627,54.6485175,53.6750000011388,0.973517498861199,TRUE
"bf8a3953024819cb116ea24adc1e4ddf","Buxus sempervirens","3",9.4101331,54.6542484,54.375,0.2792484,TRUE
"ac6de4b2ea20b26188f1220309df4c74","Trifolium rubens","3",13.311173399722,52.594757,52.575,0.0197569999999985,TRUE
"d53690f088bc03c13e3e4e31364e362a","Calendula arvensis","1",6.0984093,50.7580857,50.025,0.733085700000004,TRUE
"81e3dcd72e758bfa9c447677cb67a8da","Typha minima","0",12.9181843,52.3909832,48.375,4.0159832,TRUE
"6e8e059993fa68c823b88476cce3a8b0","Helleborus niger","3",14.3974116,51.0978814,50.925,0.172881400000001,TRUE
"035364455a2ce561c183bddaf15473d5","Helleborus niger","3",8.3326454981463,51.688569681793,50.925,0.763569681793001,TRUE
"6132efb7ab25e1135b764cb83b809784","Helleborus niger","3",7.5352893,51.4954235,50.925,0.570423500000004,TRUE
"42011823072b462fab720bbf4818f1b6","Helleborus niger","3",8.5274683,53.6998414,50.925,2.7748414,TRUE
"c371d5b7004d2989d4aad22eb9317c51","Rosa gallica","3",10.043036884761,53.682479067275,53.6750000011388,0.00747906613619875,TRUE
"5258446300c8e164a3d58ac580214c54","Rosa gallica","3",10.043082840837,53.682461088706,53.6750000011388,0.00746108756720076,TRUE
"cbf25225a0402f80bdf0d50a940f5325","Typha minima","0",9.9709243,54.3123858,48.375,5.9373858,TRUE
